sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	StrainID	replicate	Temp	max.OD	date
B24	0.322133819236046	0.0234019229767611	0.315254627478926	8.07832172361458	2.19868994819522	13.1051927629837	13.0115	0.0187616877335695		26G3A06	2	30	0.38	2024-03-14
B3	0	0	0	0	0	0	0	0	cannot fit data	28G1B03	2	30	0.029	2024-03-14
B4	0	0	0	0	0	0	0	0	cannot fit data	28G2A08	2	30	0.018	2024-03-14
B5	0	0	0	0	0	0	0	0	cannot fit data	23G1A02	2	30	0.051	2024-03-14
B6	0	0	0	0	0	0	0	0	cannot fit data	23G1A09	2	30	0.015	2024-03-14
B7	0.158870136045685	0.0186170570306881	0.165391391927833	12.2096456728101	4.19095076521512	5.72734931271106	5.6825	0.0102179435816506		28G1B05	2	30	0.176	2024-03-14
B8	0	0.00585555290698414	0	4.23294239594652	1.51001430169203	2.07823976897554	2.0525	0.00584664467205095		28G2A09	2	30	0.058	2024-03-14
B9	0	0	0	0	0	0	0	0	cannot fit data	23G1A03	2	30	0.047	2024-03-14
C1	0	0.00304130030318075	0	7.94800136733486	2.38608313216356	1.37025410823551	1.3615	0.00233202389104501		04D05	3	30	0.035	2024-03-14
C10	0	0.0109089877107864	0	7.35503129872367	3.09186653896918	2.76417418572621	2.7635	0.00328590581800609		23G1A10	3	30	0.07	2024-03-14
C11	0	0	0	0	0	0	0	0	cannot fit data	28G1A07	3	30	0.00800000000000001	2024-03-14
C12	0	0.00593646314323074	0	16.5424398356015	5.14924789916315	1.93818597670188	1.9395	0.00323261658912193		28G2A10	3	30	0.059	2024-03-14
C13	0	0.00680915510394244	0	34.5594457733429	17.9521297190003	0.657016741331278	0.659	0.00171503621126266		18G3A05	3	30	0.02	2024-03-14
C14	0	0.00243941551977212	0	10.7330074853218	2.50145951936912	1.9113305641678	1.91	0.00229361456816516		23G1A04	3	30	0.053	2024-03-14
C15	0	0	0	0	0	0	0	0	cannot fit data	28G2A04	3	30	0.015	2024-03-14
C16	0.0992181647590152	0.0114035365528469	0.353380187628375	5.77651106449682	1.96147719885439	4.25427539040692	4.233	0.00606892019193016		28G2B02	3	30	0.104	2024-03-14
C17	0.116620119461847	0.0194413002704487	0.26837920130185	5.99581892794235	2.58271571417471	4.93591125480269	4.9285	0.00395160817350992		28G4A04	3	30	0.122	2024-03-14
C18	0.100324343568063	0.0159028242377868	0.306610341382497	5.44445308489433	2.26067776264351	4.31321121003541	4.2935	0.00603280780633782		35G1A07	3	30	0.106	2024-03-14
C19	0	0.014615686126087	0	2.3480124084062	3.54321549268997	1.6667651689014	1.6665	0.00241185194959525		23G4A10	3	30	0.04	2024-03-14
C2	0	0	0	0	0	0	0	0	cannot fit data	23G1A01	3	30	0.023	2024-03-14
C20	0.165080142857593	0.0368412328674162	0.16229103149513	7.6854359771218	4.27101346373997	6.56458309924683	6.5235	0.00949516805937022		28G1A03	3	30	0.177	2024-03-14
C21	0.104171222102976	0.0187232882310225	0.125512172985587	12.0955528438865	5.52254943940411	3.68798191908189	3.6415	0.00569034535088361		35G4A05	3	30	0.115	2024-03-14
C22	0	0.0130065096295669	0	4.35141795413072	3.29002252993622	1.96053404498226	1.96	0.00316496547701335		35G1A08	3	30	0.047	2024-03-14
C23	0	0	0	0	0	0	0	0	cannot fit data	33G3A09	3	30	0.014	2024-03-14
C24	0.31216571258269	0.0243193608728005	0.305206528170162	8.09666187263604	2.27107586694048	12.685666852916	12.6035	0.0191493671455017		26G3A06	3	30	0.371	2024-03-14
C3	0	0	0	0	0	0	0	0	cannot fit data	28G1B03	3	30	0.032	2024-03-14
C4	0	0	0	0	0	0	0	0	cannot fit data	28G2A08	3	30	0.017	2024-03-14
C5	0	0	0	0	0	0	0	0	cannot fit data	23G1A02	3	30	0.054	2024-03-14
C6	0	0	0	0	0	0	0	0	cannot fit data	23G1A09	3	30	0.018	2024-03-14
C7	0.149088571815496	0.0250023039841721	0.145844460229322	10.9843668352002	4.75264661729391	5.4840383703524	5.441	0.00933911431997668		28G1B05	3	30	0.163	2024-03-14
C8	0	0.00512505291611179	0	4.43199451815913	1.37320108315779	2.35714254479601	2.3095	0.00756091993195796		28G2A09	3	30	0.065	2024-03-14
C9	0	0	0	0	0	0	0	0	cannot fit data	23G1A03	3	30	0.05	2024-03-14
D1	0.146185393206196	0.0101499614215817	0.215390126496505	12.0499742360454	3.21810099578169	5.35295182751266	5.3135	0.0100779016216341		23G1A07	1	30	0.158	2024-03-14
D10	0	0	0	0	0	0	0	0	cannot fit data	23G2B10	1	30	-0.001	2024-03-14
D11	0	0	0	0	0	0	0	0	cannot fit data	28G3A06	1	30	0.00900000000000001	2024-03-14
D12	0	0	0	0	0	0	0	0	cannot fit data	28G4A02	1	30	0.004	2024-03-14
D13	0	0.0110245635583556	0	0.648537923205324	2.31628236628693	1.13127148173997	1.1055	0.00470240908263484		23G1B01	1	30	0.031	2024-03-14
D14	0	0	0	0	0	0	0	0	cannot fit data	23G2A05	1	30	0.029	2024-03-14
D15	0	0.00946164436973239	0	11.7169879572872	4.13846351354209	2.80389566302973	2.8125	0.00400605742967275		28G3B01	1	30	0.077	2024-03-14
D16	0	0	0	0	0	0	0	0	cannot fit data	32G4A07	1	30	0	2024-03-14
D17	0	0.0181577440604641	0	4.09868317382191	4.30768218727741	2.25424505085118	2.2425	0.00326053847193519		28G1B09	1	30	0.061	2024-03-14
D18	0	0	0	0	0	0	0	0	cannot fit data	23D02	1	30	0.00600000000000001	2024-03-14
D19	0.177896075625777	0.0251983025975616	0.232369241600343	7.75353906882687	2.98295581543492	7.22070311317241	7.1855	0.00906449840222755		28G1B02	1	30	0.198	2024-03-14
D2	0	0	0	0	0	0	0	0	cannot fit data	23G2A01	1	30	0	2024-03-14
D20	0	0	0	0	0	0	0	0	cannot fit data	28G2B09	1	30	0.027	2024-03-14
D21	0.227311492200945	0.0212788542965053	0.231467309744505	9.80838621056712	2.99457915385566	8.81229499368392	8.783	0.010568355992961		23G1B05	1	30	0.242	2024-03-14
D22	0	0	0	0	0	0	0	0	cannot fit data	26G2A07	1	30	0	2024-03-14
