"strain","pH","term","df","sumsq","meansq","statistic","p.value","clade","subclade"
"28G1A01",3.8,"date",4,0.00000938446575889006,0.00000234611643972251,1.59746886350796,0.289278480186076,"III","IIIA"
"28G1A01",6.8,"date",4,0.106240052950714,0.0265600132376786,7.06249645478919,0.0186792279273647,"III","IIIA"
"28G1A01",7.1,"date",4,0.0278653164308571,0.00696632910771428,1.45455398453851,0.324124066193535,"III","IIIA"
"28G1A01",8.9,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",9.2,"date",4,0.0000581779236287752,0.0000145444809071938,0.545454545454545,0.709866666666667,"III","IIIA"
"28G1A01",4.4,"date",4,0.00440625582254723,0.00110156395563681,1.61349048098707,0.285671631926956,"III","IIIA"
"28G1A01",4.1,"date",4,0.0020176404675197,0.000504410116879925,1.65811734456189,0.275919988029994,"III","IIIA"
"28G1A01",10.1,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",3.2,"date",4,0.00336738151024677,0.000841845377561691,0.545454545454546,0.709866666666667,"III","IIIA"
"28G1A01",5.9,"date",4,0.0701978911821485,0.0175494727955371,49.5720569668219,0.0000991083561525326,"III","IIIA"
"28G1A01",6.2,"date",4,0.0265114289495809,0.00662785723739522,4.67472560421682,0.0468954703886346,"III","IIIA"
"28G1A01",6.5,"date",4,0.0404235756531434,0.0101058939132858,1.44099169330943,0.327696976728181,"III","IIIA"
"28G1A01",8.3,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",8.6,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",7.4,"date",4,0.00000280814880123164,0.000000702037200307911,0.545454545454545,0.709866666666667,"III","IIIA"
"28G1A01",7.7,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A01",8,"date",4,0,0,NA,NA,"III","IIIA"
"28G1A08",10.1,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",5.6,"date",1,0.00162337093225582,0.00162337093225582,NA,NA,"IV","IVA"
"28G1A08",9.2,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",5.3,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",9.8,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",8.6,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",8.9,"date",1,0.00212531463132815,0.00212531463132815,NA,NA,"IV","IVA"
"28G1A08",5,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",6.2,"date",1,0.00123240811502811,0.00123240811502811,NA,NA,"IV","IVA"
"28G1A08",9.5,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",3.5,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",6.5,"date",1,0.00238539182069799,0.00238539182069799,NA,NA,"IV","IVA"
"28G1A08",8,"date",1,0.00433206142193383,0.00433206142193383,NA,NA,"IV","IVA"
"28G1A08",3.8,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",3.2,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",4.1,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",4.7,"date",1,0.00205143513406626,0.00205143513406626,NA,NA,"IV","IVA"
"28G1A08",5.9,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",8.3,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",7.7,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",7.1,"date",1,0.000607751378105682,0.000607751378105682,NA,NA,"IV","IVA"
"28G1A08",4.4,"date",1,0,0,NA,NA,"IV","IVA"
"28G1A08",7.4,"date",1,0.00286486212386689,0.00286486212386689,NA,NA,"IV","IVA"
"28G1A08",6.8,"date",1,0.000248883551398359,0.000248883551398359,NA,NA,"IV","IVA"
"28G3A07",3.5,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",3.8,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",9.2,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",6.5,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",8,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",8.3,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",6.2,"date",1,0.000490324876979548,0.000490324876979548,NA,NA,"UND",NA
"28G3A07",8.6,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",4.1,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",7.4,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",7.7,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",3.2,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",5.9,"date",1,0.000366488011462863,0.000366488011462863,NA,NA,"UND",NA
"28G3A07",10.1,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",6.8,"date",1,0.00488525087165023,0.00488525087165023,NA,NA,"UND",NA
"28G3A07",7.1,"date",1,0.00285179157189919,0.00285179157189919,NA,NA,"UND",NA
"28G3A07",4.4,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",5.6,"date",1,0.000481283681905141,0.000481283681905141,NA,NA,"UND",NA
"28G3A07",5.3,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",8.9,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",9.5,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",9.8,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",5,"date",1,0,0,NA,NA,"UND",NA
"28G3A07",4.7,"date",1,0,0,NA,NA,"UND",NA
"28G4A05",3.2,"date",3,0.000000855560361730033,0.000000285186787243344,0.443602136814628,0.73054344453553,"IV","IVB"
"28G4A05",5.9,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",3.5,"date",3,0.000039790556759165,0.0000132635189197217,1.6,0.285322359396433,"IV","IVB"
"28G4A05",4.4,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",9.2,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",7.7,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",8,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",8.9,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",6.2,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",4.1,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",9.8,"date",3,0.0000000993781685062657,0.0000000331260561687552,0.25,0.858710562414266,"IV","IVB"
"28G4A05",10.1,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",3.8,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",8.6,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",4.7,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",7.4,"date",3,0.00000938648500286342,0.00000312882833428781,1.77980672452932,0.250814448623058,"IV","IVB"
"28G4A05",8.3,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",5.6,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",5.3,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",7.1,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",6.5,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",9.5,"date",3,0.00000404697958685967,0.00000134899319561989,0.575136497658847,0.6521108862812,"IV","IVB"
"28G4A05",5,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A05",6.8,"date",3,0,0,NA,NA,"IV","IVB"
"28G4A10",4.1,"date",3,0.0240517346155572,0.00801724487185239,3.03652776888636,0.193010315474376,"I","IB"
"28G4A10",6.5,"date",3,0.109026180839586,0.0363420602798621,13.6474944814683,0.029655332315284,"I","IB"
"28G4A10",3.8,"date",3,0.0657620463018187,0.0219206821006062,188.680306937061,0.000648824757338975,"I","IB"
"28G4A10",4.4,"date",3,0.0050058759911811,0.0016686253303937,0.988190629637522,0.503781344883361,"I","IB"
"28G4A10",6.2,"date",3,0.0425931574653417,0.0141977191551139,68.6535395714781,0.00290773394096154,"I","IB"
"28G4A10",5.3,"date",3,0.00746661522434581,0.0024888717414486,8.6541509606712,0.0548023696010717,"I","IB"
"28G4A10",7.4,"date",3,0.0137641840814152,0.00458806136047172,279.321418260924,0.000361325909830429,"I","IB"
"28G4A10",5.9,"date",3,0.0421776885026778,0.0140592295008926,67.2439121672019,0.002998020305695,"I","IB"
"28G4A10",10.1,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",5.6,"date",3,0.0201902703087327,0.00673009010291088,10.8691206194158,0.040450842742138,"I","IB"
"28G4A10",6.8,"date",3,0.0595673842722641,0.0198557947574214,28.7532273849854,0.0103542736622204,"I","IB"
"28G4A10",5,"date",3,0.00681303713434504,0.00227101237811501,5.19324236232771,0.10464688354132,"I","IB"
"28G4A10",3.2,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",8.3,"date",3,0.0000872520040593303,0.0000290840013531101,189147310023091758575822730952704,0.000000000000000000000000000000000000000000000000652602301824311,"I","IB"
"28G4A10",8.6,"date",3,0.000196374484511503,0.0000654581615038344,44345598330634502464258531393536,0.00000000000000000000000000000000000000000000000574874542274805,"I","IB"
"28G4A10",3.5,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",4.7,"date",3,0.00428960287331501,0.00142986762443834,6.21914255197269,0.0837903495359099,"I","IB"
"28G4A10",7.1,"date",3,0.0191948164133092,0.00639827213776975,3015.57053151775,0.0000102455536876393,"I","IB"
"28G4A10",9.8,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",7.7,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",8,"date",3,0.00000246702588901666,0.000000822341963005554,329033687529000657998910054203392,0.000000000000000000000000000000000000000000000000284438453170634,"I","IB"
"28G4A10",8.9,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",9.5,"date",3,0,0,NA,NA,"I","IB"
"28G4A10",9.2,"date",3,0.00053563846032917,0.000178546153443057,32177786521552647335204230266880,0.00000000000000000000000000000000000000000000000930067794060357,"I","IB"
"28G4B03",5,"date",2,0.0239935236532489,0.0119967618266244,10848.8276046947,0.000000000805643363233299,"V",NA
"28G4B03",3.8,"date",2,0,0,NA,NA,"V",NA
"28G4B03",9.2,"date",2,0,0,NA,NA,"V",NA
"28G4B03",4.7,"date",2,0.0199874646931202,0.00999373234656008,2107.97587893834,0.0000000482946518326319,"V",NA
"28G4B03",9.5,"date",2,0,0,NA,NA,"V",NA
"28G4B03",10.1,"date",2,0,0,NA,NA,"V",NA
"28G4B03",6.5,"date",2,0.0198861642129084,0.00994308210645418,3458.01814530518,0.0000000140280464300655,"V",NA
"28G4B03",7.4,"date",2,0,0,NA,NA,"V",NA
"28G4B03",4.4,"date",2,0.019716848692602,0.00985842434630101,737.062269140742,0.00000066437480737451,"V",NA
"28G4B03",4.1,"date",2,0.0201803367710529,0.0100901683855265,517.992319193595,0.00000159887388451035,"V",NA
"28G4B03",3.2,"date",2,0,0,NA,NA,"V",NA
"28G4B03",5.3,"date",2,0.0119953093021632,0.00599765465108158,1.32530937043671,0.345289689962865,"V",NA
"28G4B03",5.6,"date",2,0.0396478406184034,0.0198239203092017,3861.65751030649,0.0000000106466498174448,"V",NA
"28G4B03",8.9,"date",2,0,0,NA,NA,"V",NA
"28G4B03",6.8,"date",2,0.0160041532093316,0.00800207660466579,186.517573320929,0.0000201184521120541,"V",NA
"28G4B03",9.8,"date",2,0,0,NA,NA,"V",NA
"28G4B03",7.1,"date",2,0.00187856847511789,0.000939284237558944,0.760803547127069,0.514681353977889,"V",NA
"28G4B03",7.7,"date",2,0,0,NA,NA,"V",NA
"28G4B03",8,"date",2,0,0,NA,NA,"V",NA
"28G4B03",8.3,"date",2,0,0,NA,NA,"V",NA
"28G4B03",8.6,"date",2,0,0,NA,NA,"V",NA
"28G4B03",6.2,"date",2,0.0252464665034558,0.0126232332517279,3038.92303741844,0.0000000193712632749974,"V",NA
"28G4B03",5.9,"date",2,0.0413560494694033,0.0206780247347017,8450.23340257869,0.00000000150437841189837,"V",NA
"28G4B03",3.5,"date",2,0,0,NA,NA,"V",NA
"30G3A09",3.2,"date",3,0,0,NA,NA,"I","IA"
"30G3A09",10.1,"date",3,0,0,NA,NA,"I","IA"
"30G3A09",9.8,"date",3,0.00609787626528677,0.00203262542176226,160756811187931361139037109747712,0.00000000000000000000000000000000622057623941636,"I","IA"
"30G3A09",3.8,"date",3,0,0,NA,NA,"I","IA"
"30G3A09",6.8,"date",3,0.0139578842264975,0.00465262807549916,21.1796025979267,0.0454233932390735,"I","IA"
"30G3A09",4.1,"date",3,0.137752578713719,0.0459175262379064,15.6432324122745,0.0606815865434291,"I","IA"
"30G3A09",6.5,"date",3,0.00379214827218488,0.00126404942406163,1.98213035101738,0.352670648704262,"I","IA"
"30G3A09",4.4,"date",3,0.0292479887834132,0.00974932959447108,25.1570250001435,0.038473117985957,"I","IA"
"30G3A09",7.1,"date",3,0.00485328376446163,0.00161776125482054,0.618182999890215,0.66626856767281,"I","IA"
"30G3A09",4.7,"date",3,0.0235954756946972,0.00786515856489907,10.6560167176841,0.0870052194204461,"I","IA"
"30G3A09",6.2,"date",3,0.00372931968398432,0.00124310656132811,7.13236605016681,0.125440578250622,"I","IA"
"30G3A09",5.6,"date",3,0.111929793568025,0.0373099311893418,788.882287480606,0.00126627851768713,"I","IA"
"30G3A09",9.2,"date",3,0.000717639705589258,0.000239213235196419,4415103641322019148631300374528,0.000000000000000000000000000000226495249316632,"I","IA"
"30G3A09",8.9,"date",3,0.0318592748293327,0.0106197582764442,43478533214728593660282721533952,0.0000000000000000000000000000000229998559303111,"I","IA"
"30G3A09",5.9,"date",3,0.0452260437766723,0.0150753479255574,267.604911026644,0.00372524920474274,"I","IA"
"30G3A09",8.3,"date",3,0.0137504974113737,0.00458349913712458,6.60742909500347,0.134274428288198,"I","IA"
"30G3A09",7.4,"date",3,0.0478429040189916,0.0159476346729972,23.3789063882203,0.0412980946139482,"I","IA"
"30G3A09",9.5,"date",3,0.0130903584648212,0.00436345282160706,37271181917298156172162094858240,0.0000000000000000000000000000000268303807005346,"I","IA"
"30G3A09",5.3,"date",3,0.0427422365843998,0.0142474121947999,6.31628986315492,0.139731401651259,"I","IA"
"30G3A09",3.5,"date",3,0,0,NA,NA,"I","IA"
"30G3A09",7.7,"date",3,0.00546686432201826,0.00182228810733942,6.59174245581548,0.134557575651437,"I","IA"
"30G3A09",8,"date",3,0.0362454578442755,0.0120818192814252,14.7030914287127,0.0643521188071771,"I","IA"
"30G3A09",5,"date",3,0.00371906994901313,0.00123968998300438,1.87012495269735,0.367036384865093,"I","IA"
"30G3A09",8.6,"date",3,0.0014065976041558,0.000468865868051933,1.21261531249684,0.481681573841103,"I","IA"
"32G2B05",7.4,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",7.1,"date",1,0.0000244264965033311,0.0000244264965033311,NA,NA,"III","IIIA"
"32G2B05",4.1,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",6.5,"date",1,0.0000886047266188378,0.0000886047266188378,NA,NA,"III","IIIA"
"32G2B05",5,"date",1,0.0000173356223594387,0.0000173356223594387,NA,NA,"III","IIIA"
"32G2B05",6.8,"date",1,0.000445847404193435,0.000445847404193435,NA,NA,"III","IIIA"
"32G2B05",5.3,"date",1,0.000606195037117443,0.000606195037117443,NA,NA,"III","IIIA"
"32G2B05",7.7,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",8,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",10.1,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",4.7,"date",1,0.00573195192443521,0.00573195192443521,NA,NA,"III","IIIA"
"32G2B05",8.6,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",3.5,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",8.3,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",4.4,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",9.5,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",6.2,"date",1,0.016018395497376,0.016018395497376,NA,NA,"III","IIIA"
"32G2B05",3.8,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",5.6,"date",1,0.00346144799027849,0.00346144799027849,NA,NA,"III","IIIA"
"32G2B05",3.2,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",9.8,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",5.9,"date",1,0.0239514390355944,0.0239514390355944,NA,NA,"III","IIIA"
"32G2B05",8.9,"date",1,0,0,NA,NA,"III","IIIA"
"32G2B05",9.2,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",9.2,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",9.5,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",9.8,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",10.1,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",4.1,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",3.8,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",8.9,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",6.5,"date",1,0.000443138319258805,0.000443138319258805,NA,NA,"III","IIIA"
"32G4A01",5.3,"date",1,0.00880297715766064,0.00880297715766064,NA,NA,"III","IIIA"
"32G4A01",6.8,"date",1,0.000135648972191959,0.000135648972191959,NA,NA,"III","IIIA"
"32G4A01",4.7,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",6.2,"date",1,0.00165748485581912,0.00165748485581912,NA,NA,"III","IIIA"
"32G4A01",5,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",4.4,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",3.5,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",5.6,"date",1,0.00510100296261727,0.00510100296261727,NA,NA,"III","IIIA"
"32G4A01",7.1,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",5.9,"date",1,0.00321696724327411,0.00321696724327411,NA,NA,"III","IIIA"
"32G4A01",3.2,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",8.6,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",8,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",7.7,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",8.3,"date",1,0,0,NA,NA,"III","IIIA"
"32G4A01",7.4,"date",1,0,0,NA,NA,"III","IIIA"
"32G4B12",8.3,"date",2,0.00120097897266774,0.000600489486333871,NA,NA,"I","IB"
"32G4B12",7.7,"date",2,0.000878387838018943,0.000439193919009471,NA,NA,"I","IB"
"32G4B12",8,"date",2,0.00134956050894751,0.000674780254473753,NA,NA,"I","IB"
"32G4B12",5,"date",2,0.000979627749435994,0.000489813874717997,NA,NA,"I","IB"
"32G4B12",10.1,"date",2,0.00541158384312985,0.00270579192156492,NA,NA,"I","IB"
"32G4B12",3.5,"date",2,0,0,NA,NA,"I","IB"
"32G4B12",3.8,"date",2,0,0,NA,NA,"I","IB"
"32G4B12",5.3,"date",2,0.020163420828278,0.010081710414139,NA,NA,"I","IB"
"32G4B12",8.6,"date",2,0.00238106014884222,0.00119053007442111,NA,NA,"I","IB"
"32G4B12",8.9,"date",2,0.00177254122774994,0.000886270613874968,NA,NA,"I","IB"
"32G4B12",5.6,"date",2,0.0928464024463119,0.0464232012231559,NA,NA,"I","IB"
"32G4B12",9.5,"date",2,0.00778982971606711,0.00389491485803356,NA,NA,"I","IB"
"32G4B12",7.4,"date",2,0.000575329664109017,0.000287664832054509,NA,NA,"I","IB"
"32G4B12",6.5,"date",2,0.0368375387244766,0.0184187693622383,NA,NA,"I","IB"
"32G4B12",4.1,"date",2,0.0799674847220175,0.0399837423610087,NA,NA,"I","IB"
"32G4B12",4.4,"date",2,0.041192697569888,0.020596348784944,NA,NA,"I","IB"
"32G4B12",9.8,"date",2,0.00211936845274986,0.00105968422637493,NA,NA,"I","IB"
"32G4B12",3.2,"date",2,0,0,NA,NA,"I","IB"
"32G4B12",9.2,"date",2,0.00510542211534315,0.00255271105767158,NA,NA,"I","IB"
"32G4B12",6.8,"date",2,0.0138483159037303,0.00692415795186517,NA,NA,"I","IB"
"32G4B12",7.1,"date",2,0.00248064814309148,0.00124032407154574,NA,NA,"I","IB"
"32G4B12",6.2,"date",2,0.00546555263875768,0.00273277631937884,NA,NA,"I","IB"
"32G4B12",4.7,"date",2,0.0220888337765061,0.011044416888253,NA,NA,"I","IB"
"32G4B12",5.9,"date",2,0.0476699958047036,0.0238349979023518,NA,NA,"I","IB"
"33D06",4.7,"date",2,0.0101290509119459,0.00506452545597294,NA,NA,"III","IIIF"
"33D06",6.5,"date",2,0.00508959662400836,0.00254479831200418,NA,NA,"III","IIIF"
"33D06",9.2,"date",2,0.0127196928622653,0.00635984643113266,NA,NA,"III","IIIF"
"33D06",10.1,"date",2,0,0,NA,NA,"III","IIIF"
"33D06",3.2,"date",2,0,0,NA,NA,"III","IIIF"
"33D06",5.3,"date",2,0.0198509184263135,0.00992545921315675,NA,NA,"III","IIIF"
"33D06",6.2,"date",2,0.0344677979329441,0.017233898966472,NA,NA,"III","IIIF"
"33D06",8.9,"date",2,0.027041578097806,0.013520789048903,NA,NA,"III","IIIF"
"33D06",9.5,"date",2,0.00202846300585514,0.00101423150292757,NA,NA,"III","IIIF"
"33D06",4.4,"date",2,0.00440926951498607,0.00220463475749303,NA,NA,"III","IIIF"
"33D06",4.1,"date",2,0.00879064043096822,0.00439532021548411,NA,NA,"III","IIIF"
"33D06",3.8,"date",2,0,0,NA,NA,"III","IIIF"
"33D06",5.9,"date",2,0.0128224324494568,0.00641121622472841,NA,NA,"III","IIIF"
"33D06",9.8,"date",2,0,0,NA,NA,"III","IIIF"
"33D06",6.8,"date",2,0.0240834415919139,0.012041720795957,NA,NA,"III","IIIF"
"33D06",5.6,"date",2,0.0575203773133626,0.0287601886566813,NA,NA,"III","IIIF"
"33D06",3.5,"date",2,0,0,NA,NA,"III","IIIF"
"33D06",8.6,"date",2,0.0477232907766459,0.0238616453883229,NA,NA,"III","IIIF"
"33D06",8,"date",2,0.00784576848985184,0.00392288424492592,NA,NA,"III","IIIF"
"33D06",8.3,"date",2,0.0296560300876133,0.0148280150438066,NA,NA,"III","IIIF"
"33D06",7.1,"date",2,0.0242140529018222,0.0121070264509111,NA,NA,"III","IIIF"
"33D06",7.4,"date",2,0.0120324581536967,0.00601622907684833,NA,NA,"III","IIIF"
"33D06",7.7,"date",2,0.0339752492726971,0.0169876246363486,NA,NA,"III","IIIF"
"33D06",5,"date",2,0.0114631781415614,0.00573158907078072,NA,NA,"III","IIIF"
"33G1A03",8.6,"date",2,0,0,NA,NA,"II","IIG"
"33G1A03",3.5,"date",2,0.0250502548552807,0.0125251274276403,1.09056392911579,0.560672735334245,"II","IIG"
"33G1A03",8.9,"date",2,0.000886810122846481,0.000443405061423241,48656707943377690925742289846272,0.000000000000000101370979128222,"II","IIG"
"33G1A03",3.2,"date",2,0,0,NA,NA,"II","IIG"
"33G1A03",8.3,"date",2,0.000365269057588865,0.000182634528794432,24858541769470198834051262971904,0.000000000000000141823166521033,"II","IIG"
"33G1A03",7.7,"date",2,0,0,NA,NA,"II","IIG"
"33G1A03",5.3,"date",2,0.00267569875046328,0.00133784937523164,29.471469685976,0.129160876155108,"II","IIG"
"33G1A03",8,"date",2,0.000911441635552283,0.000455720817776141,0.807314154757088,0.618436367273772,"II","IIG"
"33G1A03",7.4,"date",2,0.0157957745150285,0.00789788725751424,13.7251249209236,0.187480868928153,"II","IIG"
"33G1A03",6.5,"date",2,0.00134496550909405,0.000672482754547025,13.010236703136,0.192377166220123,"II","IIG"
"33G1A03",7.1,"date",2,0.0338992844206912,0.0169496422103456,60098.7968350673,0.0028843655961553,"II","IIG"
"33G1A03",9.2,"date",2,0.000115984269868234,0.0000579921349341171,54519824518068826430481773887488,0.0000000000000000957652126819816,"II","IIG"
"33G1A03",6.8,"date",2,0.0112408584678174,0.00562042923390872,57.049009937399,0.0932107653392073,"II","IIG"
"33G1A03",9.5,"date",2,0.0000157685743830779,0.00000788428719153893,18810669909296694315765846769664,0.000000000000000163035759486436,"II","IIG"
"33G1A03",5,"date",2,0.000374444711941916,0.000187222355970958,6.09756610317961,0.275291705932454,"II","IIG"
"33G1A03",6.2,"date",2,0.0000796056376513628,0.0000398028188256814,2.88756831555924,0.384185501291369,"II","IIG"
"33G1A03",4.4,"date",2,0.00297438219907816,0.00148719109953908,145.788386633682,0.0584628626708862,"II","IIG"
"33G1A03",5.6,"date",2,0.0036401351424649,0.00182006757123245,NA,NA,"II","IIG"
"33G1A03",5.9,"date",2,0.00129604184475049,0.000648020922375246,24.5509898735281,0.141277355336166,"II","IIG"
"33G1A03",9.8,"date",2,0.0000136207051736585,0.00000681035258682923,1827961059989437030183485833216000,0.0000000000000000165387061958828,"II","IIG"
"33G1A03",4.7,"date",2,0.00175301639831498,0.00087650819915749,22.1308623812147,0.148639573439394,"II","IIG"
"33G1A03",10.1,"date",2,0,0,NA,NA,"II","IIG"
"33G1A03",3.8,"date",2,0.0254823505866834,0.0127411752933417,3935.05203365503,0.0112715118715607,"II","IIG"
"33G1A03",4.1,"date",2,0.00852289783902682,0.00426144891951341,1264.67415849792,0.0198797008933388,"II","IIG"
"33G4B03",9.8,"date",2,0.0434570821453138,0.0217285410726569,876.822814002383,0.00113918205821122,"I","IC"
"33G4B03",9.2,"date",2,0.037978172527087,0.0189890862635435,14.9544320541284,0.0626785081792514,"I","IC"
"33G4B03",9.5,"date",2,0.0348218312699914,0.0174109156349957,172.23548815171,0.00577248928997881,"I","IC"
"33G4B03",10.1,"date",2,0.0373963242027689,0.0186981621013844,4.49693633268779,0.18191951652295,"I","IC"
"33G4B03",3.8,"date",2,0.0436728773527938,0.0218364386763969,8433.13786762273,0.000118565764005215,"I","IC"
"33G4B03",3.5,"date",2,0,0,NA,NA,"I","IC"
"33G4B03",4.1,"date",2,0.0294735891510754,0.0147367945755377,164.639536457337,0.00603720597985109,"I","IC"
"33G4B03",8.9,"date",2,0.0286633083860859,0.014331654193043,384.646495016174,0.00259304833033179,"I","IC"
"33G4B03",3.2,"date",2,0,0,NA,NA,"I","IC"
"33G4B03",4.7,"date",2,0.0245791750148081,0.012289587507404,66.5500558401976,0.0148038367631507,"I","IC"
"33G4B03",8.6,"date",2,0.0428663216111914,0.0214331608055957,12.7558167723716,0.0726965193378042,"I","IC"
"33G4B03",7.4,"date",2,0.0494850609706878,0.0247425304853439,49.8958584146203,0.0196479641202543,"I","IC"
"33G4B03",7.7,"date",2,0.0372630381722009,0.0186315190861005,24.5303290786134,0.0391690995020387,"I","IC"
"33G4B03",8.3,"date",2,0.0105083374336349,0.00525416871681744,66.0061231318026,0.0149240092287234,"I","IC"
"33G4B03",4.4,"date",2,0.0231254909955923,0.0115627454977962,70.488519841618,0.0139882599641941,"I","IC"
"33G4B03",8,"date",2,0.0240919109882512,0.0120459554941256,11.9792999730622,0.0770457576352688,"I","IC"
"33G4B03",5,"date",2,0.0353006888268414,0.0176503444134207,125.752633441118,0.00788938243610174,"I","IC"
"33G4B03",5.3,"date",2,0.0418489937113487,0.0209244968556744,63.5276896330807,0.0154972230632498,"I","IC"
"33G4B03",5.6,"date",2,0.0496247573141859,0.0248123786570929,50.544189875519,0.0194008287338502,"I","IC"
"33G4B03",6.8,"date",2,0.125222386031219,0.0626111930156097,46.2310595200425,0.0211725083062269,"I","IC"
"33G4B03",5.9,"date",2,0.048079324981398,0.024039662490699,42.3444335147807,0.02307101325154,"I","IC"
"33G4B03",6.2,"date",2,0.0512712237602724,0.0256356118801362,50.6916956959518,0.0193454671303869,"I","IC"
"33G4B03",6.5,"date",2,0.101972240044393,0.0509861200221967,809.499121674203,0.00123380762946955,"I","IC"
