sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
F21	0	0.02529186557296	0	1.72654139868591	4.16560107110877	2.54393769640084	2.53862541666667	0.00247663803340407		26G3B03	9.2	1	0.068	2023-07-19
F22	0	0.0190879479639731	0	-2.50899934779713	5.37900666586404	1.44741059896827	1.44362527777778	0.00117444523368931	questionable fit	26G3B03	9.5	1	0.039	2023-07-19
F23	0	0.0216265981466492	0	-7.03841289002954	6.74315596261344	1.42568512030939	1.42125	0.000856703447775255	questionable fit	26G3B03	9.8	1	0.036	2023-07-19
F24	0	0.0171811061972734	0	-45.4125435716088	22.2734285267458	0.719833271498016	0.654500138888889	0.00232266050390695	questionable fit (k < n0)	26G3B03	10.1	1	0.02	2023-07-19
F3	0.118177314003331	0.0354793820651199	0.0325354973180041	26.0098330691351	21.3043364232327	2.76425747580976	2.757875	0.00163934191809124		26G3B03	3.8	1	0.078	2023-07-19
F4	0.168853177793824	0.0236657887857658	0.0422249092327751	42.9602996167758	16.4155990659163	2.63520597993541	2.6325	0.00196162931498654		26G3B03	4.1	1	0.091	2023-07-19
F5	0.145811780644845	0.0231082150628832	0.0924437214174899	18.0605367277261	7.49804497191959	4.2175494732426	4.21662527777778	0.00253784922180556		26G3B03	4.4	1	0.139	2023-07-19
F6	0.163068010270503	0.0187633995495511	0.164652780667564	12.3898197740897	4.2097508329326	5.7219179372545	5.73737569444445	0.00585451477218213		26G3B03	4.7	1	0.167	2023-07-19
F7	0.172822593108705	0.0177094760983979	0.229433567232209	9.45831420827497	3.02112366957366	6.61492308923498	6.63900097222222	0.00781017582954234		26G3B03	5	1	0.174	2023-07-19
F8	0.169809859351868	0.00716248419931863	0.331038661989203	9.43312065123867	2.09385567351814	6.56169562256602	6.60087694444444	0.00749764072851234		26G3B03	5.3	1	0.177	2023-07-19
F9	0.194770189868757	0.0130291396780499	0.319827330354735	8.24005411653687	2.16725437376207	7.74176309105889	7.77362680555556	0.00887104280627555		26G3B03	5.6	1	0.201	2023-07-19
G1	0	0.00148114276409695	0	0.220623857987563	0.549137709146426	0.163430225725082	0.163249861111111	0.000967030005124038		28D03	3.2	1	0.00599999999999999	2023-07-19
G10	0.262773153725481	0.0019711146427003	0.216022432454783	22.6141442898319	3.20868149054396	6.72018159384183	6.72912527777778	0.00560994319804819		28D03	5.9	1	0.268	2023-07-19
G11	0.239482755779331	0.00109270139204079	0.231727775029986	23.239576023678	2.99121320467627	5.97716668455577	5.97175	0.00778659774455884		28D03	6.2	1	0.251	2023-07-19
G12	0.222339482332747	0.000986779939564817	0.19810409741436	27.3243494796501	3.49890380666958	4.65533097282253	4.67687513888889	0.00459743092987645		28D03	6.5	1	0.221	2023-07-19
G13	0.244575439962269	0.00079635954328753	0.221398491828143	25.8536852141641	3.13076739970744	5.47072101069413	5.44850027777778	0.00583982438101088		28D03	6.8	1	0.253	2023-07-19
G14	0.268099059040448	0.00163425250321406	0.219040088929191	23.2562755363045	3.1644763474508	6.68634210878851	6.69350041666667	0.0045293691138837		28D03	7.1	1	0.282	2023-07-19
G15	0	0.00243426409401894	0	4.2069448802487	4.11765879198678	0.307027841928167	0.3065	0.00113331140218643		28D03	7.4	1	0.011	2023-07-19
G16	0	0.00264496818599862	0	8.70303777475449	6.68772962156228	0.33333251497114	0.332875	0.00106035269458134		28D03	7.7	1	0.012	2023-07-19
G17	0	0.00223844589254498	0	5.69361731490631	7.79181040711646	0.223017760906587	0.222625	0.000940118462930682		28D03	8	1	0.00800000000000001	2023-07-19
G18	0	0.00203850200956698	0	-8.54625580325057	3.72574316402975	0.11585695432541	0.1155	0.000652501473939909	questionable fit	28D03	8.3	1	0.00600000000000001	2023-07-19
G19	0	0.0008924894861421	0	17.7363019815048	10.0555696714017	0.111422217394005	0.110875	0.000871007967838987		28D03	8.6	1	0.005	2023-07-19
G2	0	0.00356476545136343	0	-72.5719433658224	27.3023574005433	0.159357873342686	0.156000138888888	0.000394161014148643	questionable fit (k < n0)	28D03	3.5	1	0.00399999999999999	2023-07-19
G20	0	0.00262557502364933	0	-29.9709198480728	14.4830529454293	0.106779305067079	0.105624861111111	0.000398380078393561	questionable fit (k < n0)	28D03	8.9	1	0.004	2023-07-19
G21	0	0.00382236891527753	0	-7.65065634402421	1.72798130925391	0.192365929877343	0.177875	0.000633867598183705	questionable fit	28D03	9.2	1	0.005	2023-07-19
